245 True NA NA NA NA 29.14242521759636
246 True NA NA NA NA 28.683931823280005
247 True NA NA NA NA 28.222432068226297
248 True NA NA NA NA 27.758169711872675
249 True NA NA NA NA 27.291388514875408
250 True NA NA NA NA 26.822332234442484
251 True NA NA NA NA 26.351244631322636
252 True NA NA NA NA 25.878369463959025
253 True NA NA NA NA 25.403950490587533
254 True NA NA NA NA 24.92823147014584
255 True NA NA NA NA 24.45145616206083
256 True NA NA NA NA 23.973868324139723
257 True NA NA NA NA 23.495711714357917
258 True NA NA NA NA 23.017230090953856
259 True NA NA NA NA 22.538667215822983
260 True NA NA NA NA 22.060266849648094
261 True NA NA NA NA 21.582272750791322
262 True NA NA NA NA 21.10492867375874
263 True NA NA NA NA 20.628478374118302
264 True NA NA NA NA 20.153165616675214
265 True NA NA NA NA 19.67923416679937
266 True NA NA NA NA 19.206927778988327
267 True NA NA NA NA 18.736490201640237
268 True NA NA NA NA 18.26816519659365
269 True NA NA NA NA 17.80219653826613
270 True NA NA NA NA 17.338827982468946
271 True NA NA NA NA 16.87830327271742
272 True NA NA NA NA 16.420866162271494
273 True NA NA NA NA 15.96676043751005
274 True NA NA NA NA 15.516229861621998
275 True NA NA NA NA 15.069518173924017
276 True NA NA NA NA 14.62686910001526
277 True NA NA NA NA 14.18852643220971
278 True NA NA NA NA 13.754733979672839
279 True NA NA NA NA 13.325735485882849
280 True NA NA NA NA 12.901774688987047
281 True NA NA NA NA 12.483095319121883
282 True NA NA NA NA 12.069941105685267
283 True NA NA NA NA 11.662555810488776
284 True NA NA NA NA 11.261183256494483
285 True NA NA NA NA 10.866067220754584
286 True NA NA NA NA 10.476693476148498
287 True NA NA NA NA 10.092296539485197
288 True NA NA NA NA 9.712743063563284
289 True NA NA NA NA 9.337899707482045
290 True NA NA NA NA 8.967633139424613
291 True NA NA NA NA 8.601810024457556
292 True NA NA NA NA 8.24029702052922
293 True NA NA NA NA 7.8829607835864905
294 True NA NA NA NA 7.529667972616018
295 True NA NA NA NA 7.180285247921926
296 True NA NA NA NA 6.834679272563182
297 True NA NA NA NA 6.49271671217938
298 True NA NA NA NA 6.154264233611588
299 True NA NA NA NA 5.819188501580928
300 True NA NA NA NA 5.487356180019269
301 True NA NA NA NA 5.15863392816734
302 True NA NA NA NA 4.8328883964000475
303 True NA NA NA NA 4.509986226696455
304 True NA NA NA NA 4.189794047981216
305 True NA NA NA NA 3.8721785280212586
306 True NA NA NA NA 3.5570064072194434
307 True NA NA NA NA 3.2441444055306192
308 True NA NA NA NA 2.933459205159746
309 True NA NA NA NA 2.6248174849551305
310 True NA NA NA NA 2.3180859223824513
311 True NA NA NA NA 2.0131311962162073
312 True NA NA NA NA 1.7098199857693182
313 True NA NA NA NA 1.4080189735270245
314 True NA NA NA NA 1.107594845036143
315 True NA NA NA NA 0.8084142765018925
316 True NA NA NA NA 0.5103439181237874
317 True NA NA NA NA 0.21325034462632075
318 True NA NA NA NA 0
319 True NA NA NA NA 0
320 True NA NA NA NA 0
321 True NA NA NA 0 0
322 True NA NA NA 0 0
323 True NA NA NA 0 0
324 True NA NA NA 0 0
325 True NA NA NA 0 0
326 True NA NA NA 0 0
327 True NA NA NA 0 0
328 True NA NA NA 0 0
329 True NA NA NA 0 0
330 True NA NA NA 0 0
331 True NA NA NA 0 0
332 True NA NA NA 0 0
333 True NA NA NA 0 0
334 True NA NA NA NA 0
335 True NA NA NA NA 0
336 True NA NA NA NA 0
337 True NA NA NA NA 0
338 True NA NA NA NA 0
339 True NA NA NA NA 0
340 True NA NA NA NA 0
341 True NA NA NA NA 0
342 True NA NA NA NA 0
343 True NA NA NA NA 0
344 True NA NA NA NA 0
345 True NA NA NA NA 0
346 True NA NA NA NA 0
347 True NA NA NA NA 0
348 True NA NA NA NA 0
349 True NA NA NA NA 0
350 True NA NA NA NA 0
351 True NA NA NA NA 0
352 True NA NA NA NA 0
353 True NA NA NA NA 0
354 True NA NA NA NA -1
355 True NA NA NA NA -1
356 True NA NA NA NA -1
357 True NA NA NA NA -1
358 True NA NA NA NA -1
359 True NA NA NA NA -1
360 True NA NA NA NA -1
361 True NA NA NA NA -1
362 True NA NA NA NA -1
363 True NA NA NA NA -1
364 True NA NA NA NA -1
365 True NA NA NA NA -1
366 True NA NA NA NA -1
367 True NA NA NA NA -1
368 True NA NA NA NA -1
369 True NA NA NA NA -1
370 True NA NA NA NA -1
371 True NA NA NA NA -1
372 True NA NA NA NA -1
373 True NA NA NA NA -1
374 True NA NA NA NA -1
375 True NA NA NA NA -1
376 True NA NA NA NA -1
377 True NA NA NA NA -1
378 True NA NA NA NA -1
379 True NA NA NA NA -1
380 True NA NA NA NA -1
381 True NA NA NA NA -1
382 True NA NA NA NA -1
383 True NA NA NA NA -1
384 True NA NA NA NA -1
385 True NA NA NA NA -1
386 True NA NA NA NA -1
387 True NA NA NA NA -1
388 True NA NA NA NA -1
389 True NA NA NA NA -1
390 True NA NA NA NA -1
391 True NA NA NA NA -1
392 True NA NA NA NA -1
393 True NA NA NA NA -1
394 True NA NA NA NA -1
395 True NA NA NA NA -1
396 True NA NA NA NA -1
397 True NA NA NA NA -1
398 True NA NA NA NA -1
399 True NA NA NA NA -1
400 True NA NA NA NA -1
401 True NA NA NA NA -1
402 True NA NA NA NA -1
403 True NA NA NA NA -1
404 True NA NA NA NA -1
405 True NA NA NA NA -1
406 True NA NA NA NA -1
407 True NA NA NA NA -1
408 True NA NA NA NA -1
409 True NA inf 30.166214359155724 NA -1
410 True NA inf 29.845821570000837 NA -1
411 True NA inf 29.524360899483945 NA -1
412 True NA inf 29.20194281833377 NA -1
413 True NA inf 28.87867779730182 NA -1
414 True NA inf 28.55467630637508 NA -1
415 True NA inf 28.230048816259398 NA -1
416 True NA inf 27.904905797002492 NA -1
417 True NA inf 27.57935771978905 NA -1
418 True NA inf 27.253515054523795 NA -1
419 True NA inf 26.92748827215202 NA -1
420 True NA inf 26.60138784256747 NA -1
421 True NA inf 26.275324236474226 NA -1
422 True NA inf 25.949407924508186 NA -1
423 True NA inf 25.623749376486217 NA -1
424 True NA inf 25.298459063679665 NA -1
425 True NA inf 24.973647456405388 NA -1
426 True NA inf 24.64942502435079 NA -1
427 True NA inf 24.325902238891317 NA -1
428 True NA inf 24.00318957007334 NA -1
429 True NA inf 23.68139748840825 NA -1
430 True NA inf 23.360636464315974 NA -1
431 True NA inf 23.041016968071418 NA -1
432 True NA inf 22.722649470617718 NA -1
433 True NA inf 22.405644442234752 NA -1
434 True NA inf 22.090112353262498 NA -1
435 True NA inf 21.776163673824584 NA -1
436 True NA inf 21.463908874638292 NA -1
437 True NA inf 21.15345842686255 NA -1
438 True NA inf 20.84492280076517 NA -1
439 True NA inf 20.538412466573817 NA -1
440 True NA inf 20.234037894252367 NA -1
441 True NA inf 19.931909553430195 NA -1
442 True NA inf 19.63174036569299 NA -1
443 True NA inf 19.333142609387075 NA -1
444 True NA inf 19.03607557146874 NA -1
445 True NA NA NA NA -1
446 True NA NA NA NA -1
447 True NA NA NA NA -1
448 True NA NA NA NA -1
449 True NA NA NA NA -1
450 True NA NA NA NA -1
451 True NA NA NA NA -1
452 True NA NA NA NA -1
453 True NA NA NA NA -1
454 True NA NA NA NA -1
455 True NA NA NA NA -1
456 True NA NA NA NA -1
457 True NA NA NA NA -1
458 True NA NA NA NA -1
459 True NA NA NA NA -1
460 True NA NA NA NA -1
461 True NA NA NA NA -1
462 True NA NA NA NA -1
463 True NA NA NA NA -1
464 True NA NA NA NA -1
465 True NA NA NA NA -1
466 True NA NA NA NA -1
467 True NA NA NA NA -1
468 True NA NA NA NA -1
469 True NA NA NA NA -1
470 True NA NA NA NA -1
471 True NA NA NA NA -1
472 True NA NA NA NA -1
473 True NA NA NA NA -1
474 True NA NA NA NA -1
475 True NA NA NA NA -1
476 True NA NA NA NA -1
477 True NA NA NA NA -1
478 True NA NA NA NA -1
479 True NA NA NA NA -1
480 True NA NA NA NA -1
481 True NA NA NA NA -1
482 True NA NA NA NA -1
483 True NA NA NA NA -1
484 True NA NA NA NA -1
485 True NA NA NA NA -1
486 True NA NA NA NA -1
487 True NA NA NA NA -1
488 True NA NA NA NA -1
489 True NA NA NA NA -1
490 True NA NA NA NA -1
491 True NA NA NA NA -1
492 True NA NA NA NA -1
493 True NA NA NA NA -1
494 True NA NA NA NA -1
495 True NA NA NA NA -1
496 True NA NA NA NA -1
497 True NA NA NA NA -1
498 True NA NA NA NA -1
499 True NA NA NA NA -1
500 True NA NA NA NA -1
501 True NA NA NA NA -1
502 True NA NA NA NA -1
503 True NA NA NA NA -1
504 True NA NA NA NA -1
505 True NA NA NA NA -1
506 True NA NA NA NA -1
507 True NA NA NA NA -1
508 True NA NA NA NA -1
509 True NA NA NA NA -1
510 True NA NA NA NA -1
511 True NA NA NA NA -1
512 True NA NA NA NA -1
513 True NA NA NA NA -1
514 True NA NA NA NA -1
515 True NA NA NA NA -1
516 True NA NA NA NA -1
517 True NA NA NA NA -1
518 True NA NA NA NA -1
519 True NA NA NA NA -1
520 True NA NA NA NA -1
521 True NA NA NA NA -1
522 True NA NA NA NA -1
523 True NA NA NA NA -1
524 True NA NA NA NA -1
525 True NA NA NA NA -1
526 True NA NA NA NA -1
527 True NA NA NA NA -1
528 True NA NA NA NA -2
529 True NA NA NA NA -2
530 True NA NA NA NA -2
531 True NA NA NA NA -2
532 True NA NA NA NA -2
533 True NA NA NA NA -2
534 True NA NA NA NA -2
535 True NA NA NA NA -2
536 True NA NA NA NA -2
537 True NA NA NA NA -2
538 True NA NA NA NA -2
539 True NA NA NA NA -2
540 True NA NA NA NA -2
541 True NA NA NA NA -2
542 True NA NA NA NA -2
543 True NA NA NA NA -2
544 True NA NA NA NA -2
545 True NA NA NA NA -2
546 True NA NA NA NA -2
547 True NA NA NA NA -2
548 True NA NA NA NA -2
549 True NA NA NA NA -2
550 True NA NA NA NA -2
551 True NA NA NA NA -2
552 True NA NA NA NA -2
553 True NA NA NA NA -2
554 True NA NA NA NA -2
555 True NA NA NA NA -2
556 True NA NA NA NA -2
557 True NA NA NA NA -2
558 True NA NA NA NA -2
559 True NA NA NA NA -2
560 True NA NA NA NA -2
561 True NA NA NA NA -2
562 True NA NA NA NA -2
563 True NA NA NA NA -2
564 True NA NA NA NA -2
565 True NA NA NA NA -2
566 True NA NA NA NA -2
567 True NA NA NA NA -2
568 True NA NA NA NA -2
569 True NA NA NA NA -2
570 True NA NA NA NA -2
571 True NA NA NA NA -2
572 True NA NA NA NA -2
573 True NA NA NA NA -2
574 True NA NA NA NA -2
575 True NA NA NA NA -2
576 True NA NA NA NA -2
577 True NA NA NA NA -2
578 True NA NA NA NA -2
579 True NA NA NA NA -2
580 True NA NA NA NA -2
581 True NA NA NA NA -2
582 True NA NA NA NA -2
583 True NA NA NA NA -2
584 True NA NA NA NA -2
585 True NA NA NA NA -2
586 True NA NA NA NA -2
587 True NA NA NA NA -2
588 True NA NA NA NA -2
589 True NA NA NA NA -2
590 True NA NA NA NA -2
591 True NA NA NA NA -2
592 True NA NA NA NA -2
593 True NA NA NA NA -2
594 True NA NA NA NA -2
595 True NA NA NA NA -2
596 True NA NA NA NA -2
597 True NA NA NA NA -2
598 True NA NA NA NA -2
599 True NA NA NA NA -2
600 True NA NA NA NA -2
601 True NA NA NA NA -2
602 True NA NA NA NA -2
603 True NA NA NA NA -2
604 True NA NA NA NA -2
605 True NA NA NA NA -2
606 True NA NA NA NA -2
607 True NA NA NA NA -2
608 True NA NA NA NA -2
609 True NA NA NA NA -2
610 True NA NA NA NA -2
611 True NA NA NA NA -2
612 True NA NA NA NA -2
613 True NA NA NA NA -2
614 True NA NA NA NA -2
615 True NA NA NA NA -2
616 True NA NA NA NA -2
617 True NA NA NA NA -2
618 True NA NA NA NA -2
619 True NA NA NA NA -2
620 True NA NA NA NA -2
621 True NA NA NA NA -2
622 True NA NA NA NA -2
623 True NA NA NA NA -2
624 True NA NA NA NA -2
625 True NA NA NA NA -2
626 True NA NA NA NA -2
627 True NA NA NA NA -2
628 True NA NA NA NA -2
629 True NA NA NA NA -2
630 True NA NA NA NA -2
631 True NA NA NA NA -2
632 True NA NA NA NA -2
633 True NA NA NA NA -2
634 True NA NA NA NA -2
635 True NA NA NA NA -2
636 True NA NA NA NA -2
637 True NA NA NA NA -2
638 True NA NA NA NA -2
639 True NA NA NA NA -2
640 True NA NA NA NA -2
641 True NA NA NA NA -2
642 True NA NA NA NA -2
643 True NA NA NA NA -2
644 True NA NA NA NA -2
645 True NA NA NA NA -2
646 True NA NA NA NA -2
647 True NA NA NA NA -2
648 True NA NA NA NA -2
649 True NA NA NA NA -2
650 True NA NA NA NA -2
651 True NA NA NA NA -2
652 True NA NA NA NA -2
653 True NA NA NA NA -2
654 True NA NA NA NA -2
655 True NA NA NA NA -2
656 True NA NA NA NA -2
657 True NA NA NA NA -2
658 True NA NA NA NA -2
659 True NA NA NA NA -2
660 True NA NA NA NA -2
661 True NA NA NA NA -2
662 True NA NA NA NA -2
663 True NA NA NA NA -2
664 True NA NA NA NA -2
665 True NA NA NA NA -2
666 True NA NA NA NA -2
667 True NA NA NA NA -2
668 True NA NA NA NA -2
669 True NA NA NA NA -2
670 True NA NA NA NA -2
671 True NA NA NA NA -2
672 True NA NA NA NA -2
673 True NA NA NA NA -2
674 True NA NA NA NA -2
675 True NA NA NA NA -2
676 True NA NA NA NA -2
